Date,price,log_return,volatility
2025-04-16,5275.7001953125,-0.022663253964902097,0.04267892882395479
2025-04-17,5282.7001953125,0.0013259586237737153,0.04001524460793065
2025-04-21,5158.2001953125,-0.02384964833401959,0.035280641696360984
2025-04-22,5287.759765625,0.024806952125450366,0.03597766560196657
2025-04-23,5375.85986328125,0.016523864366879693,0.035411100462734275
2025-04-24,5484.77001953125,0.020056628082583572,0.021081544832785303
2025-04-25,5525.2099609375,0.007346084795701202,0.01696006947862008
2025-04-28,5528.75,0.0006405015390011926,0.0163388559621646
2025-04-29,5560.830078125,0.005785641545557496,0.016282056407436008
2025-04-30,5569.06005859375,0.0014788972519319543,0.0162138273664989
2025-05-01,5604.14013671875,0.006279345716452056,0.013441127231329553
2025-05-02,5686.669921875,0.014619191109114027,0.0135798044251388
2025-05-05,5650.3798828125,-0.00640204702931868,0.009685639524828154
2025-05-06,5606.91015625,-0.007722985278391548,0.009283605731121417
2025-05-07,5631.27978515625,0.004336938106709098,0.008494639486147237
2025-05-08,5663.93994140625,0.005783021147466982,0.006605910942828713
2025-05-09,5659.91015625,-0.0007117341348763517,0.00653702573312795
2025-05-12,5844.18994140625,0.03203997667701941,0.011357274327152828
2025-05-13,5886.5498046875,0.007222059020246974,0.0113696818959961
2025-05-14,5892.580078125,0.0010238912422764201,0.011389310493251049
2025-05-15,5916.93017578125,0.004123817438756561,0.011396403551297488
2025-05-16,5958.3798828125,0.00698084936809984,0.010959775581756539
2025-05-19,5963.60009765625,0.0008757295660490882,0.01036874546052518
2025-05-20,5940.4599609375,-0.003887777069571996,0.009889468432976294
2025-05-21,5844.60986328125,-0.01626671926775991,0.012118324482829741
2025-05-22,5842.009765625,-0.00044497002242138706,0.012160387388222728
2025-05-23,5802.81982421875,-0.00673089959147255,0.012513616595227189
2025-05-27,5921.5400390625,0.020252580802184283,0.009648339271905256
2025-05-28,5888.5498046875,-0.005586802576445393,0.009627190718670934
2025-05-29,5912.169921875,0.004003170870632289,0.009706997539254433
2025-05-30,5911.68994140625,-8.118845699556232e-05,0.00961512691642767
2025-06-02,5935.93994140625,0.004093651490626016,0.009420642212974688
2025-06-03,5970.3701171875,0.005783533535369756,0.009618927234254976
2025-06-04,5970.81005859375,7.368474471824982e-05,0.009516863584225191
2025-06-05,5939.2998046875,-0.005291357978697064,0.007854910077447649
2025-06-06,6000.35986328125,0.010228196215376073,0.008259784177159956
2025-06-09,6005.8798828125,0.000919525186391823,0.007621478906166854
2025-06-10,6038.81005859375,0.0054680125416464165,0.004970572059915275
2025-06-11,6022.240234375,-0.002747660318286549,0.0045552792713126275
2025-06-12,6045.259765625,0.0038151330716758025,0.004547596729593327
2025-06-13,5976.97021484375,-0.011360668590102208,0.0062599339126938195
2025-06-16,6033.10986328125,0.009348823148188856,0.006741408282333829
2025-06-17,5982.72021484375,-0.008387259723644291,0.007240732467362008
2025-06-18,5980.8701171875,-0.00030928803471930166,0.007242526415897308
2025-06-20,5967.83984375,-0.002181035215588878,0.007046129879783674
2025-06-23,6025.169921875,0.009560655071259916,0.006945958791877535
2025-06-24,6092.18017578125,0.01106032861695816,0.00772478099674189
2025-06-25,6092.16015625,-3.286108348987682e-06,0.007599483606279069
2025-06-26,6141.02001953125,0.007988131032517387,0.007786158575846064
2025-06-27,6173.06982421875,0.005205399256150045,0.007835356046098658
2025-06-30,6204.9501953125,0.005151137506128833,0.006268522357424933
2025-07-01,6198.009765625,-0.0011191571098798647,0.006100221844753083
2025-07-02,6227.419921875,0.004733874306490193,0.00470221539656753
2025-07-03,6279.35009765625,0.00830437821066532,0.004611413224575884
2025-07-07,6229.97998046875,-0.007893368104245013,0.005786095081173065
2025-07-08,6225.52001953125,-0.0007161432504698695,0.005658931345142365
2025-07-09,6263.259765625,0.006043802776780183,0.005084956857030815
2025-07-10,6280.4599609375,0.002742441072925317,0.0049918788587816785
2025-07-11,6259.75,-0.0033029717732251385,0.00502617072074305
2025-07-14,6268.56005859375,0.0014064243309359625,0.004891600154532627
2025-07-15,6243.759765625,-0.003964145065671332,0.004991168188532108
2025-07-16,6263.7001953125,0.003188568525382962,0.005009910123944951
2025-07-17,6297.35986328125,0.005359380240012257,0.005064562451914666
2025-07-18,6296.7900390625,-9.049030280827708e-05,0.004391881894668427
2025-07-21,6305.60009765625,0.0013981570056724735,0.00332432068565454
2025-07-22,6309.6201171875,0.000637328496667422,0.003264355923656505
2025-07-23,6358.91015625,0.007781532145703096,0.0035740321748940853
2025-07-24,6363.35009765625,0.0006979799969322187,0.003554478037861847
2025-07-25,6388.64013671875,0.003966451001680582,0.0032349565817923393
2025-07-28,6389.77001953125,0.0001768424712675909,0.003284621082318322
2025-07-29,6370.85986328125,-0.0029638301974674874,0.0030954603731313457
2025-07-30,6362.89990234375,-0.001250213938510214,0.0032240874375324617
2025-07-31,6339.39013671875,-0.0037016620463745653,0.00331322659915106
2025-08-01,6238.009765625,-0.01612138718556899,0.006274436795476734
2025-08-04,6329.93994140625,0.014629564491414726,0.007983999725520835
2025-08-05,6299.18994140625,-0.0048697037804625865,0.008152822522003311
2025-08-06,6345.06005859375,0.007255522219853816,0.00809736087440058
2025-08-07,6340.0,-0.0007977981718276794,0.008092373355913653
2025-08-08,6389.4501953125,0.007769454816388688,0.008402116807450568
2025-08-11,6373.4501953125,-0.0025072683938844875,0.008439081315286093
2025-08-12,6445.759765625,0.011281559075170478,0.009107048705972601
2025-08-13,6466.580078125,0.0032248733840454236,0.009084896708424732
2025-08-14,6468.5400390625,0.00030304487855481455,0.008911030374916876
2025-08-15,6449.7998046875,-0.0029013399163648756,0.006602826234924574
2025-08-18,6449.14990234375,-0.0001007682577363056,0.005323183634343317
2025-08-19,6411.3701171875,-0.005875329112207339,0.005471983301453495
2025-08-20,6395.77978515625,-0.00243463063226379,0.005244980122880695
2025-08-21,6370.169921875,-0.004012219728950939,0.005448088735746835
2025-08-22,6466.91015625,0.015072285158778342,0.0068449283743611394
2025-08-25,6439.31982421875,-0.004275512539646087,0.00697312209205946
2025-08-26,6465.93994140625,0.004125473710116623,0.006118828934701431
2025-08-27,6481.39990234375,0.0023881304533031056,0.00608017784573606
2025-08-28,6501.85986328125,0.0031517474414659574,0.006150365991304214
2025-08-29,6460.259765625,-0.006418740402791556,0.006460156746013184
2025-09-02,6415.5400390625,-0.006946350061031836,0.006842486699665717
2025-09-03,6448.259765625,0.0050871123029416765,0.006767359538395615
2025-09-04,6502.080078125,0.008311847102874026,0.0070824819062240835
2025-09-05,6481.5,-0.003170172669936022,0.0070123629735708085
2025-09-08,6495.14990234375,0.0021037644508883346,0.005248607801196858
2025-09-09,6512.60986328125,0.0026845470300731478,0.00501052319066674
2025-09-10,6532.0400390625,0.002979028229397329,0.004947127932564604
2025-09-11,6587.47021484375,0.008450087623094404,0.005476836328000604
2025-09-12,6584.2900390625,-0.0004828778814278678,0.005484729460534429
2025-09-15,6615.27978515625,0.004695577726559819,0.0048446023596386235
2025-09-16,6606.759765625,-0.0012887604333311486,0.0038673655890030874
2025-09-17,6600.35009765625,-0.000970639078245128,0.00396632856279088
2025-09-18,6631.9599609375,0.0047776878367074005,0.0035048265042386924
2025-09-19,6664.35986328125,0.00487352393748175,0.003090619818590034
2025-09-22,6693.75,0.004400350714762524,0.0031197954291534795
2025-09-23,6656.919921875,-0.005517351828739692,0.004129987839048776
2025-09-24,6637.97021484375,-0.002850677165294968,0.004408550985406198
2025-09-25,6604.72021484375,-0.005021648742527418,0.004135561983162377
2025-09-26,6643.7001953125,0.005884489130414394,0.004483738427934423
2025-09-29,6661.2099609375,0.0026320772599124354,0.004334562259056264
2025-09-30,6688.4599609375,0.004082503613508592,0.004394237940499201
2025-10-01,6711.2001953125,0.0033941541712234624,0.004368167765210838
2025-10-02,6715.35009765625,0.0006181636213824504,0.004234896475604072
2025-10-03,6715.7900390625,6.551065686721813e-05,0.00404648376559534
2025-10-06,6740.27978515625,0.003639959282761396,0.003977209911639436
2025-10-07,6714.58984375,-0.0038186877068522307,0.003709792691504338
