Date,price,log_return,volatility,regime,prob_state_0,prob_state_1,prob_state_2,confidence,argmax_state,viterbi_differs,label
2023-05-25,4151.27978515625,0.008719456079012,0.0077262147142151,1,6.107075431447686e-05,0.794778501250239,0.2051604279955084,0.794778501250239,1,False,Transition
2023-05-26,4205.4501953125,0.0129646809316401,0.008609658794993,1,0.00010198529241347384,0.9924372647170238,0.0074607499905519365,0.9924372647170238,1,False,Transition
2023-05-30,4205.52001953125,1.6603130665870935e-05,0.0086218473226382,1,7.361340826826932e-05,0.9987712658749134,0.001155120716677942,0.9987712658749134,1,False,Transition
2023-05-31,4179.830078125,-0.0061273581862142,0.0085941111326015,1,8.633064188861969e-05,0.9996805951307057,0.00023307422753265935,0.9996805951307057,1,False,Transition
2023-06-01,4221.02001953125,0.0098062150858542,0.0083503405622638,1,0.00011219224567392886,0.9996808237555843,0.00020698399892802818,0.9996808237555843,1,False,Transition
2023-06-02,4282.3701171875,0.0144298123901069,0.0090057174371169,1,0.00014662224213641967,0.999833342449184,2.003530864865262e-05,0.999833342449184,1,False,Transition
2023-06-05,4273.7900390625,-0.0020055914906578,0.0090310955221087,1,7.316148971361967e-05,0.999376407567159,0.000550430943256764,0.999376407567159,1,False,Transition
2023-06-06,4283.85009765625,0.0023511302338512,0.0090097382991004,1,5.317870972758613e-05,0.9886553042023778,0.011291517087730133,0.9886553042023778,1,False,Transition
2023-06-07,4267.52001953125,-0.0038192939264209,0.0080283452168496,1,2.3376167974052356e-05,0.7803837183787843,0.21959290545340104,0.7803837183787843,1,False,Transition
2023-06-08,4293.93017578125,0.0061695716075238,0.007207784433221,2,9.127775589082418e-06,0.26838158761327874,0.7316092846112443,0.7316092846112443,2,False,Bull
2023-06-09,4298.85986328125,0.0011474010230507,0.007082794512898,2,1.6469416925027834e-06,0.06127954850734309,0.9387188045509953,0.9387188045509953,2,False,Bull
2023-06-12,4338.93017578125,0.0092779749817548,0.0066155553790634,2,3.910287053621063e-07,0.010980922402813965,0.9890186865684952,0.9890186865684952,2,False,Bull
2023-06-13,4369.009765625,0.0069085707259084,0.006614784654233,2,8.650167865278343e-09,0.0015099252379738744,0.998490066111654,0.998490066111654,2,False,Bull
2023-06-14,4372.58984375,0.0008190899801263,0.0057649721133844,2,2.1477944913957743e-09,6.430268905529548e-05,0.9999356951633666,0.9999356951633666,2,False,Bull
2023-06-15,4425.83984375,0.0121045804935899,0.006038953105301,2,8.671768151888683e-11,0.0001745393566678024,0.9998254605568214,0.9998254605568214,2,False,Bull
2023-06-16,4409.58984375,-0.0036783764677519,0.0055009682223259,2,8.373378853835972e-11,2.7476645167394327e-05,0.9999725232710781,0.9999725232710781,2,False,Bull
2023-06-20,4388.7099609375,-0.0047463538352356,0.0058323556989026,2,4.6831637118783804e-11,5.3769701841431936e-05,0.9999462302512285,0.9999462302512285,2,False,Bull
2023-06-21,4365.68994140625,-0.0052590863669248,0.0063497361234253,2,6.876552320904817e-11,0.00014572525849062648,0.9998542746727052,0.9998542746727052,2,False,Bull
2023-06-22,4381.89013671875,0.0037039303873349,0.0060357318094004,2,8.259385488016744e-10,7.810452950944544e-05,0.999921894644495,0.999921894644495,2,False,Bull
2023-06-23,4348.330078125,-0.007688288056503,0.0066917300506465,2,2.199855298652362e-09,0.0006376383291158715,0.9993623594712291,0.9993623594712291,2,False,Bull
2023-06-26,4328.81982421875,-0.0044969343631322,0.0069357776506349,2,2.268492918855216e-08,0.0011233030483539224,0.9988766742669284,0.9988766742669284,2,False,Bull
2023-06-27,4378.41015625,0.0113907335241822,0.0072512991413147,2,2.7900501190171744e-08,0.0026085954934577955,0.9973913766060611,0.9973913766060611,2,False,Bull
2023-06-28,4376.85986328125,-0.0003541393883903,0.0069403118211758,2,3.3921246954006315e-08,0.0010166627516797857,0.9989833033270993,0.9989833033270993,2,False,Bull
2023-06-29,4396.43994140625,0.00446356811449,0.0070720669783464,2,2.910445582387932e-08,0.0011779685099818917,0.9988220023855356,0.9988220023855356,2,False,Bull
2023-06-30,4450.3798828125,0.0121943502618862,0.0070884101234267,2,2.552662167426202e-08,0.0021944511443830485,0.9978055233291238,0.9978055233291238,2,False,Bull
2023-07-03,4455.58984375,0.001169993092672,0.0069308975347604,2,1.2641617162326852e-08,0.0007261031956603282,0.9992738841628653,0.9992738841628653,2,False,Bull
2023-07-05,4446.81982421875,-0.0019702580976126,0.0067260480285375,2,1.208619805078517e-08,0.0004864368850575396,0.9995135510288056,0.9995135510288056,2,False,Bull
2023-07-06,4411.58984375,-0.0079540611758943,0.0070642305452662,2,9.366940601990421e-09,0.0013547325063809255,0.9986452581266233,0.9986452581266233,2,False,Bull
2023-07-07,4398.9501953125,-0.0028692127957334,0.0070951658139369,2,3.6677901037071446e-09,0.0008217163031865841,0.9991782800290264,0.9991782800290264,2,False,Bull
2023-07-10,4409.52978515625,0.0024021386106269,0.006512461982327,2,1.1442917577617028e-09,0.00019323683587523757,0.9998067620199719,0.9998067620199719,2,False,Bull
2023-07-11,4439.259765625,0.0067195839982545,0.0063482806134524,2,1.6117593694254094e-10,0.00013583128798636183,0.9998641685506425,0.9998641685506425,2,False,Bull
2023-07-12,4472.16015625,0.0073839052353896,0.0058315458333052,2,1.6019016124846722e-10,5.64053277863778e-05,0.9999435945120762,0.9999435945120762,2,False,Bull
2023-07-13,4510.0400390625,0.0084344829896263,0.0060746698406137,2,6.506309722285395e-11,9.533756712447825e-05,0.9999046623676744,0.9999046623676744,2,False,Bull
2023-07-14,4505.419921875,-0.0010249321969073,0.0061746093441631,2,1.05205044507619e-11,6.9956643859747e-05,0.9999300433456427,0.9999300433456427,2,False,Bull
